Account_ID,Customer_ID,Branch_ID,Account_Type,Open_Date,Balance,Account_Status
ACC02538,CUST02538,BR007,Savings,2021-12-17,59988.22,Active
ACC02544,CUST02544,BR011,Savings,2021-07-18,330767.46,Active
ACC02547,CUST02547,BR040,Savings,2023-09-02,171887.45,Active
ACC02549,CUST02549,BR033,Savings,2024-05-10,88345.78,Active
ACC02553,CUST02553,BR003,Savings,2022-01-22,71918.28,Active
ACC02555,CUST02555,BR004,Savings,2021-11-06,53867.21,Active
ACC02556,CUST02556,BR002,Savings,2021-11-23,108846,Active
ACC02559,CUST02559,BR005,Savings,2022-10-12,38021.05,Active
ACC02560,CUST02560,BR017,Savings,2023-10-09,33405.15,Active
ACC02561,CUST02561,BR013,Savings,2023-07-25,135245.01,Active
ACC02562,CUST02562,BR029,Savings,2022-10-20,114955.02,Active
ACC02564,CUST02564,BR027,Savings,2022-09-24,96333.32,Active
ACC02565,CUST02565,BR028,Savings,2022-01-04,26264.48,Active
ACC02571,CUST02571,BR038,Savings,2023-07-03,43073.22,Active
ACC02574,CUST02574,BR005,Savings,2023-08-20,85309.33,Active
ACC02578,CUST02578,BR048,Savings,2023-12-29,129284.29,Active
ACC02580,CUST02580,BR034,Savings,2022-10-15,67654.98,Active
ACC02581,CUST02581,BR032,Savings,2023-08-31,64557.48,Active
ACC02584,CUST02584,BR040,Savings,2022-06-04,72475.76,Active
ACC02587,CUST02587,BR033,Savings,2023-05-23,106254.51,Active
ACC02592,CUST02592,BR012,Savings,2024-04-07,32956.59,Active
ACC02595,CUST02595,BR043,Savings,2023-09-03,75879.27,Active
ACC02597,CUST02597,BR038,Savings,2022-09-14,44718.75,Active
ACC02598,CUST02598,BR030,Savings,2022-11-23,202693.16,Active
ACC02599,CUST02599,BR034,Savings,2023-05-27,29058.48,Active
ACC02605,CUST02605,BR012,Savings,2021-10-01,43142.22,Active
ACC02607,CUST02607,BR007,Savings,2021-08-08,21541.62,Active
ACC02609,CUST02609,BR013,Savings,2021-06-11,22825.08,Active
ACC02611,CUST02611,BR027,Savings,2023-01-27,130372.27,Active
ACC02614,CUST02614,BR027,Savings,2021-08-30,93868.01,Active
ACC02615,CUST02615,BR025,Savings,2022-08-12,135485.26,Active
ACC02618,CUST02618,BR023,Savings,2021-07-02,78805.99,Active
ACC02620,CUST02620,BR042,Savings,2022-04-14,48698.68,Active
ACC02621,CUST02621,BR044,Savings,2022-07-14,37469.88,Active
ACC02622,CUST02622,BR011,Savings,2021-11-24,87319.45,Active
ACC02627,CUST02627,BR045,Savings,2023-12-12,122005.15,Active
ACC02629,CUST02629,BR030,Savings,2022-02-24,92142.34,Active
ACC02630,CUST02630,BR045,Savings,2023-04-12,22637.5,Active
ACC02633,CUST02633,BR011,Savings,2023-04-09,143408.54,Active
ACC02637,CUST02637,BR007,Savings,2022-10-14,94849.88,Active
ACC02638,CUST02638,BR013,Savings,2023-12-12,90958.55,Active
ACC02639,CUST02639,BR005,Savings,2021-09-30,103710.91,Active
ACC02641,CUST02641,BR028,Savings,2021-04-03,29024.61,Active
ACC02644,CUST02644,BR027,Savings,2024-03-22,53551.18,Active
ACC02648,CUST02648,BR002,Savings,2021-07-23,46725.25,Active
ACC02649,CUST02649,BR050,Savings,2022-12-02,53878.85,Active
ACC02652,CUST02652,BR029,Savings,2021-05-05,34227.93,Active
ACC02654,CUST02654,BR044,Savings,2023-03-05,115798.67,Active
ACC02656,CUST02656,BR013,Savings,2022-02-15,81021.86,Active
ACC02657,CUST02657,BR030,Savings,2024-07-02,25272.69,Active
ACC02661,CUST02661,BR005,Savings,2022-03-03,491789.16,Active
ACC02662,CUST02662,BR038,Savings,2022-01-29,27732.74,Active
ACC02663,CUST02663,BR013,Savings,2022-04-29,36055.19,Active
ACC02666,CUST02666,BR020,Savings,2022-02-18,64754.59,Active
ACC02668,CUST02668,BR043,Savings,2022-09-10,106788.12,Active
ACC02672,CUST02672,BR050,Savings,2021-09-27,34385.05,Active
ACC02673,CUST02673,BR007,Savings,2021-07-26,239453.22,Active
ACC02674,CUST02674,BR005,Savings,2023-03-21,143626.41,Active
ACC02678,CUST02678,BR011,Savings,2024-02-23,17071.39,Active
ACC02680,CUST02680,BR038,Savings,2022-08-24,59706.69,Active
ACC02681,CUST02681,BR017,Savings,2023-02-05,39254.53,Active
ACC02696,CUST02696,BR022,Savings,2023-05-17,35453.34,Active
ACC02698,CUST02698,BR048,Savings,2021-10-02,20998.25,Active
ACC02700,CUST02700,BR040,Savings,2024-03-02,141578.13,Active
ACC02701,CUST02701,BR023,Savings,2021-11-16,48388.55,Active
ACC02702,CUST02702,BR024,Savings,2024-02-08,67758.03,Active
ACC02703,CUST02703,BR018,Savings,2022-11-20,122120.73,Active
ACC02704,CUST02704,BR045,Savings,2022-01-17,29477.78,Active
ACC02707,CUST02707,BR033,Savings,2024-02-11,114064.51,Active
ACC02712,CUST02712,BR034,Savings,2023-04-30,25299.55,Active
ACC02719,CUST02719,BR042,Savings,2021-08-11,84158.45,Active
ACC02720,CUST02720,BR048,Savings,2024-07-27,26047.21,Active
ACC02722,CUST02722,BR044,Savings,2022-12-12,40548.47,Active
ACC02724,CUST02724,BR036,Savings,2022-06-11,34598.24,Active
ACC02729,CUST02729,BR033,Savings,2023-06-19,67995.6,Active
ACC02731,CUST02731,BR007,Savings,2023-10-01,118310.5,Active
ACC02734,CUST02734,BR004,Savings,2021-12-13,92621.4,Active
ACC02737,CUST02737,BR003,Savings,2024-01-04,41392.87,Active
ACC02739,CUST02739,BR043,Savings,2021-07-25,110182.9,Active
ACC02740,CUST02740,BR025,Savings,2022-06-08,99336.93,Active
ACC02752,CUST02752,BR042,Savings,2021-09-22,49221.37,Active
ACC02755,CUST02755,BR025,Savings,2023-11-26,113685.7,Active
ACC02758,CUST02758,BR034,Savings,2022-01-11,34511.87,Active
ACC02760,CUST02760,BR024,Savings,2023-05-31,134750.52,Active
ACC02761,CUST02761,BR027,Savings,2022-06-08,58253.59,Active
ACC02765,CUST02765,BR030,Savings,2024-02-27,60754.69,Active
ACC02770,CUST02770,BR004,Savings,2023-12-06,102980.23,Active
ACC02771,CUST02771,BR040,Savings,2022-04-22,12357.12,Active
ACC02772,CUST02772,BR032,Savings,2022-07-19,33420.75,Active
ACC02776,CUST02776,BR020,Savings,2023-03-25,37061.6,Active
ACC02777,CUST02777,BR036,Savings,2021-12-26,22774.68,Active
ACC02779,CUST02779,BR024,Savings,2022-12-23,17998.88,Active
ACC02781,CUST02781,BR043,Savings,2021-06-15,267891.24,Active
ACC02782,CUST02782,BR012,Savings,2024-06-24,22141.22,Active
ACC02783,CUST02783,BR027,Savings,2021-05-19,158911.47,Active
ACC02784,CUST02784,BR012,Savings,2021-06-13,107720.8,Active
ACC02786,CUST02786,BR022,Savings,2023-09-26,72172.36,Active
ACC02788,CUST02788,BR033,Savings,2021-07-27,27656.91,Active
ACC02795,CUST02795,BR024,Savings,2023-10-04,36472.59,Active
ACC02796,CUST02796,BR005,Savings,2021-08-22,85998.98,Active
ACC02797,CUST02797,BR018,Savings,2021-07-13,150467.65,Active
ACC02804,CUST02804,BR045,Savings,2024-03-03,111698.42,Active
ACC02807,CUST02807,BR030,Savings,2023-05-16,40351.88,Active
ACC02809,CUST02809,BR023,Savings,2022-07-19,217597.15,Active
ACC02810,CUST02810,BR007,Savings,2023-01-25,14584.28,Active
ACC02815,CUST02815,BR023,Savings,2022-02-05,80140.64,Active
ACC02816,CUST02816,BR043,Savings,2021-08-27,121487.06,Active
ACC02817,CUST02817,BR025,Savings,2022-12-12,247991.59,Active
ACC02818,CUST02818,BR050,Savings,2022-04-10,45581.67,Active
ACC02819,CUST02819,BR034,Savings,2022-08-25,139886.03,Active
ACC02820,CUST02820,BR033,Savings,2024-01-18,60082.98,Active
ACC02822,CUST02822,BR023,Savings,2021-08-08,47670.53,Active
ACC02823,CUST02823,BR025,Savings,2023-06-15,43111.09,Active
ACC02824,CUST02824,BR017,Savings,2022-01-23,45580.49,Active
ACC02826,CUST02826,BR024,Savings,2021-11-12,64202.5,Active
ACC02829,CUST02829,BR007,Savings,2023-11-10,21746.84,Active
ACC02830,CUST02830,BR005,Savings,2023-09-01,76367.99,Active
ACC02833,CUST02833,BR011,Savings,2022-06-02,45731.69,Active
ACC02837,CUST02837,BR040,Savings,2023-12-11,98843.36,Active
ACC02838,CUST02838,BR048,Savings,2021-07-06,42569.65,Active
ACC02841,CUST02841,BR018,Savings,2021-05-06,19665.6,Active
ACC02845,CUST02845,BR012,Savings,2023-07-07,58357.82,Active
ACC02846,CUST02846,BR044,Savings,2022-12-25,19986.76,Active
ACC02848,CUST02848,BR033,Savings,2024-07-20,307431.76,Active
ACC02849,CUST02849,BR045,Savings,2021-06-26,45748.28,Active
ACC02852,CUST02852,BR045,Savings,2021-04-23,29950,Active
ACC02853,CUST02853,BR043,Savings,2024-05-24,72636.74,Active
ACC02857,CUST02857,BR024,Savings,2023-05-27,29430.63,Active
ACC02861,CUST02861,BR003,Savings,2023-12-12,148740.57,Active
ACC02862,CUST02862,BR050,Savings,2022-04-07,38228.69,Active
ACC02863,CUST02863,BR004,Savings,2021-07-24,50980.48,Active
ACC02867,CUST02867,BR029,Savings,2022-04-12,55292.68,Active
ACC02869,CUST02869,BR011,Savings,2022-03-31,204934.82,Active
ACC02871,CUST02871,BR032,Savings,2023-02-24,94460.72,Active
ACC02875,CUST02875,BR002,Savings,2023-11-16,57711.5,Active
ACC02877,CUST02877,BR036,Savings,2024-05-13,73523.7,Active
ACC02878,CUST02878,BR013,Savings,2021-09-17,120437.72,Active
ACC02888,CUST02888,BR023,Savings,2021-09-16,48716.26,Active
ACC02891,CUST02891,BR043,Savings,2023-11-26,136660.32,Active
ACC02892,CUST02892,BR050,Savings,2021-03-20,104140.83,Active
ACC02894,CUST02894,BR018,Savings,2022-11-08,126707.76,Active
ACC02896,CUST02896,BR025,Savings,2022-02-16,60981.1,Active
ACC02899,CUST02899,BR050,Savings,2021-04-03,357851.76,Active
ACC02902,CUST02902,BR007,Savings,2021-07-17,26750.83,Active
ACC02903,CUST02903,BR044,Savings,2023-08-28,67717.44,Active
ACC02906,CUST02906,BR042,Savings,2023-01-22,35625.28,Active
ACC02908,CUST02908,BR003,Savings,2023-11-26,211340.04,Active
ACC02909,CUST02909,BR044,Savings,2023-08-20,27735.48,Active
ACC02911,CUST02911,BR050,Savings,2021-06-07,50595.63,Active
ACC02914,CUST02914,BR032,Savings,2021-04-12,123996.35,Active
ACC02915,CUST02915,BR017,Savings,2023-05-27,60964.2,Active
ACC02916,CUST02916,BR045,Savings,2022-01-04,47761.05,Active
ACC02918,CUST02918,BR023,Savings,2023-08-16,53767.33,Active
ACC02922,CUST02922,BR030,Savings,2023-12-05,17025.05,Active
ACC02924,CUST02924,BR029,Savings,2022-03-29,61369.37,Active
ACC02928,CUST02928,BR050,Savings,2023-09-08,161764.31,Active
ACC02931,CUST02931,BR034,Savings,2022-12-08,136525.03,Active
ACC02932,CUST02932,BR023,Savings,2023-04-04,29414.79,Active
ACC02937,CUST02937,BR004,Savings,2023-03-21,56207.61,Active
ACC02940,CUST02940,BR045,Savings,2023-07-04,28919.82,Active
ACC02941,CUST02941,BR022,Savings,2021-06-23,177267.14,Active
ACC02948,CUST02948,BR002,Savings,2021-12-06,60570.54,Active
ACC02955,CUST02955,BR023,Savings,2021-09-26,89070.82,Active
ACC02957,CUST02957,BR027,Savings,2023-03-26,32473.13,Active
ACC02960,CUST02960,BR029,Savings,2021-02-21,74350.82,Active
ACC02962,CUST02962,BR044,Savings,2024-03-15,148217.36,Active
ACC02963,CUST02963,BR011,Savings,2022-09-16,73244.76,Active
ACC02965,CUST02965,BR029,Savings,2022-03-08,52257.14,Active
ACC02967,CUST02967,BR027,Savings,2021-12-05,46019.17,Active
ACC02969,CUST02969,BR005,Savings,2024-07-08,87756.38,Active
ACC02971,CUST02971,BR018,Savings,2023-04-02,9306.36,Active
ACC02972,CUST02972,BR034,Savings,2021-08-21,93723.3,Active
ACC02974,CUST02974,BR050,Savings,2022-08-07,16124.14,Active
ACC02975,CUST02975,BR012,Savings,2021-02-28,115271.28,Active
ACC02976,CUST02976,BR036,Savings,2024-05-17,24392.92,Active
ACC02982,CUST02982,BR003,Savings,2023-01-03,195676.3,Active
ACC02983,CUST02983,BR038,Savings,2022-07-03,30917.22,Active
ACC02987,CUST02987,BR024,Savings,2023-07-08,262813.43,Active
ACC02995,CUST02995,BR004,Savings,2023-07-09,335001.96,Active
ACC02996,CUST02996,BR018,Savings,2023-08-10,81764.45,Active
ACC02997,CUST02997,BR033,Savings,2023-04-29,39427.18,Active
ACC02998,CUST02998,BR045,Savings,2023-07-05,23695.75,Active
ACC03008,CUST03008,BR033,Savings,2021-09-06,62561.04,Active
ACC03013,CUST03013,BR017,Savings,2023-12-30,64445.19,Active
ACC03014,CUST03014,BR034,Savings,2023-01-19,185322.56,Active
ACC03016,CUST03016,BR032,Savings,2023-04-14,109456.96,Active
ACC03017,CUST03017,BR005,Savings,2022-01-07,232053.25,Active
ACC03018,CUST03018,BR030,Savings,2023-10-29,115621.81,Active
ACC03023,CUST03023,BR043,Savings,2021-08-31,50469.58,Active
ACC03026,CUST03026,BR030,Savings,2021-03-07,132562.26,Active
ACC03028,CUST03028,BR012,Savings,2023-04-24,29783.38,Active
ACC03029,CUST03029,BR012,Savings,2021-12-09,82224.89,Active
ACC03030,CUST03030,BR018,Savings,2021-12-20,15974.78,Active
ACC03032,CUST03032,BR029,Savings,2022-12-20,56923.29,Active
ACC03033,CUST03033,BR033,Savings,2023-08-28,44689.25,Active
ACC03038,CUST03038,BR036,Savings,2022-10-24,173660.26,Active
ACC03039,CUST03039,BR050,Savings,2023-02-19,27415.61,Active
ACC03049,CUST03049,BR045,Savings,2021-06-20,77755.88,Active
ACC03050,CUST03050,BR005,Savings,2024-04-06,97943.1,Active
ACC03067,CUST03067,BR002,Savings,2023-05-28,38966.05,Active
ACC03068,CUST03068,BR040,Savings,2023-11-22,181393.53,Active
ACC03073,CUST03073,BR033,Savings,2022-09-07,590794.7,Active
ACC03087,CUST03087,BR050,Savings,2022-07-28,42073.8,Active
ACC03088,CUST03088,BR023,Savings,2023-06-25,73162.45,Active
ACC03090,CUST03090,BR013,Savings,2022-08-19,22323.67,Active
ACC03091,CUST03091,BR017,Savings,2022-03-23,118251.69,Active
ACC03094,CUST03094,BR020,Savings,2022-05-15,106380.19,Active
ACC03097,CUST03097,BR036,Savings,2022-02-11,34886.63,Active
ACC03099,CUST03099,BR032,Savings,2022-12-27,129398.95,Active
ACC03101,CUST03101,BR044,Savings,2021-08-08,106064.51,Active
ACC03102,CUST03102,BR023,Savings,2021-06-12,42936.01,Active
ACC03106,CUST03106,BR029,Savings,2023-05-08,100751.05,Active
ACC03113,CUST03113,BR036,Savings,2023-09-28,34782.7,Active
ACC03114,CUST03114,BR017,Savings,2021-08-21,66552.91,Active
ACC03115,CUST03115,BR002,Savings,2024-05-20,44233.22,Active
ACC03116,CUST03116,BR025,Savings,2021-05-21,116924.7,Active
ACC03118,CUST03118,BR025,Savings,2022-06-16,22507.63,Active
ACC03120,CUST03120,BR017,Savings,2022-10-12,47798.08,Active
ACC03122,CUST03122,BR031,Savings,2021-05-11,57642.44,Active
ACC03124,CUST03124,BR031,Savings,2021-10-30,126369.56,Active
ACC03125,CUST03125,BR028,Savings,2022-06-21,24120.24,Active
ACC03134,CUST03134,BR038,Savings,2022-08-12,35992.59,Active
ACC03136,CUST03136,BR043,Savings,2023-07-19,58394.27,Active
ACC03141,CUST03141,BR029,Savings,2022-08-21,131179.88,Active
ACC03145,CUST03145,BR002,Savings,2021-05-29,20104.94,Active
ACC03153,CUST03153,BR040,Savings,2022-02-13,132924.41,Active
ACC03159,CUST03159,BR028,Savings,2022-07-28,41859.33,Active
ACC03163,CUST03163,BR034,Savings,2024-04-28,362634.4,Active
ACC03165,CUST03165,BR004,Savings,2022-02-06,53977.47,Active
ACC03167,CUST03167,BR020,Savings,2023-01-15,64558.2,Active
ACC03168,CUST03168,BR034,Savings,2021-09-18,16598.29,Active
ACC03170,CUST03170,BR011,Savings,2021-05-28,98872.1,Active
ACC03171,CUST03171,BR004,Savings,2021-08-07,115610.52,Active
ACC03179,CUST03179,BR017,Savings,2023-02-05,131230.47,Active
ACC03180,CUST03180,BR013,Savings,2023-01-11,50480.33,Active
ACC03183,CUST03183,BR028,Savings,2022-06-08,10950.93,Active
ACC03184,CUST03184,BR007,Savings,2022-01-04,87045.2,Active
ACC03185,CUST03185,BR040,Savings,2022-04-09,84083.1,Active
ACC03188,CUST03188,BR040,Savings,2023-06-18,58723.38,Active
ACC03190,CUST03190,BR007,Savings,2021-07-11,66008.13,Active
ACC03192,CUST03192,BR036,Savings,2021-10-28,69159.07,Active
ACC03196,CUST03196,BR036,Savings,2021-10-05,26859.12,Active
ACC03197,CUST03197,BR004,Savings,2021-09-24,34462.76,Active
ACC03199,CUST03199,BR042,Savings,2024-06-22,44984.93,Active
ACC03203,CUST03203,BR002,Savings,2023-12-08,55399.34,Active
ACC03204,CUST03204,BR030,Savings,2023-01-25,48795.69,Active
ACC03205,CUST03205,BR030,Savings,2024-04-28,143421.84,Active
ACC03208,CUST03208,BR040,Savings,2023-11-01,112667.12,Active
ACC03209,CUST03209,BR030,Savings,2024-06-27,180790.65,Active
ACC03211,CUST03211,BR048,Savings,2021-11-16,63211.2,Active
ACC03213,CUST03213,BR023,Savings,2022-04-30,63894.75,Active
ACC03216,CUST03216,BR036,Savings,2024-01-02,35437.42,Active
ACC03217,CUST03217,BR044,Savings,2021-03-16,23512.61,Active
ACC03220,CUST03220,BR030,Savings,2023-07-15,19467.34,Active
ACC03221,CUST03221,BR034,Savings,2023-07-12,25899.89,Active
ACC03226,CUST03226,BR038,Savings,2022-10-13,62728.67,Active
ACC03228,CUST03228,BR028,Savings,2022-01-25,25747.09,Active
ACC03230,CUST03230,BR023,Savings,2022-11-25,54750.35,Active
ACC03234,CUST03234,BR020,Savings,2021-08-25,14756.63,Active
ACC03236,CUST03236,BR050,Savings,2023-12-04,76714.13,Active
ACC03238,CUST03238,BR011,Savings,2023-03-19,57053.39,Active
ACC03242,CUST03242,BR027,Savings,2022-02-25,170336.36,Active
ACC03243,CUST03243,BR022,Savings,2022-09-11,61213.03,Active
ACC03247,CUST03247,BR029,Savings,2023-09-22,34300.47,Active
ACC03250,CUST03250,BR030,Savings,2022-12-01,217552.63,Active
ACC03254,CUST03254,BR007,Savings,2023-11-25,89470.64,Active
ACC03257,CUST03257,BR025,Savings,2024-06-30,44896.06,Active
ACC03260,CUST03260,BR013,Savings,2021-02-28,17749.31,Active
ACC03265,CUST03265,BR043,Savings,2024-08-04,28821.61,Active
ACC03269,CUST03269,BR025,Savings,2021-11-05,43451.62,Active
ACC03274,CUST03274,BR004,Savings,2024-06-03,94480.03,Active
ACC03275,CUST03275,BR023,Savings,2023-06-27,23119.65,Active
ACC03276,CUST03276,BR003,Savings,2022-01-17,81329.04,Active
ACC03278,CUST03278,BR032,Savings,2024-04-09,63272.25,Active
ACC03285,CUST03285,BR028,Savings,2024-02-09,56232.7,Active
ACC03288,CUST03288,BR031,Savings,2023-05-10,188564.03,Active
ACC03292,CUST03292,BR018,Savings,2021-05-24,27625.48,Active
ACC03293,CUST03293,BR048,Savings,2023-07-08,76362.59,Active
ACC03295,CUST03295,BR022,Savings,2021-11-01,39815.62,Active
ACC03309,CUST03309,BR025,Savings,2021-07-03,161896.42,Active
ACC03310,CUST03310,BR004,Savings,2022-07-24,120676.78,Active
ACC03314,CUST03314,BR028,Savings,2022-02-04,193033.45,Active
ACC03319,CUST03319,BR048,Savings,2021-06-16,82573.61,Active
ACC03321,CUST03321,BR004,Savings,2023-12-11,42434.62,Active
ACC03322,CUST03322,BR032,Savings,2023-07-12,61359.75,Active
ACC03323,CUST03323,BR012,Savings,2023-12-29,8018.84,Active
ACC03331,CUST03331,BR004,Savings,2021-04-29,53598.44,Active
ACC03332,CUST03332,BR024,Savings,2023-07-04,61916.66,Active
ACC03335,CUST03335,BR038,Savings,2021-10-11,91568.05,Active
ACC03337,CUST03337,BR034,Savings,2022-02-20,167582.03,Active
ACC03338,CUST03338,BR022,Savings,2021-09-07,88792.17,Active
ACC03340,CUST03340,BR029,Savings,2022-09-01,77215.19,Active
ACC03341,CUST03341,BR003,Savings,2022-10-09,88849.93,Active
ACC03343,CUST03343,BR044,Savings,2024-02-10,65403.01,Active
ACC03344,CUST03344,BR005,Savings,2021-02-07,51947.88,Active
ACC03347,CUST03347,BR034,Savings,2022-07-29,181158.29,Active
ACC03351,CUST03351,BR038,Savings,2024-04-21,113442.85,Active
ACC03352,CUST03352,BR044,Savings,2021-05-02,25114.14,Active
ACC03353,CUST03353,BR007,Savings,2022-11-15,32880.74,Active
ACC03358,CUST03358,BR043,Savings,2023-09-27,68721.37,Active
ACC03361,CUST03361,BR025,Savings,2021-05-31,57530.64,Active
ACC03369,CUST03369,BR018,Savings,2024-07-28,285004.48,Active
ACC03371,CUST03371,BR034,Savings,2021-10-27,154182.87,Active
ACC03372,CUST03372,BR025,Savings,2023-11-12,233455.76,Active
ACC03374,CUST03374,BR024,Savings,2021-07-04,119342.57,Active
ACC03379,CUST03379,BR013,Savings,2023-07-12,45176.57,Active
ACC03381,CUST03381,BR003,Savings,2023-03-18,80201.27,Active
ACC03386,CUST03386,BR022,Savings,2022-04-05,47993.03,Active
ACC03387,CUST03387,BR017,Savings,2021-05-06,8456.58,Active
ACC03395,CUST03395,BR002,Savings,2023-04-03,38962.23,Active
ACC03396,CUST03396,BR032,Savings,2023-12-27,35497.93,Active
ACC03401,CUST03401,BR023,Savings,2021-10-22,115704.35,Active
ACC03402,CUST03402,BR043,Savings,2022-07-18,12571.84,Active
ACC03403,CUST03403,BR043,Savings,2022-08-28,122329.24,Active
ACC03404,CUST03404,BR033,Savings,2024-04-06,61551.05,Active
ACC03405,CUST03405,BR027,Savings,2021-07-10,95043.39,Active
ACC03410,CUST03410,BR043,Savings,2022-12-22,21402.75,Active
ACC03412,CUST03412,BR025,Savings,2024-04-04,9942.55,Active
ACC03413,CUST03413,BR023,Savings,2022-07-23,171713.9,Active
ACC03417,CUST03417,BR004,Savings,2021-03-14,110328.67,Active
ACC03421,CUST03421,BR038,Savings,2024-04-08,169577.63,Active
ACC03424,CUST03424,BR030,Savings,2021-04-12,35544.68,Active
ACC03425,CUST03425,BR043,Savings,2024-06-10,64763.51,Active
ACC03427,CUST03427,BR038,Savings,2024-02-10,44077.64,Active
ACC03430,CUST03430,BR043,Savings,2021-10-27,155636.07,Active
ACC03431,CUST03431,BR032,Savings,2024-07-30,63601.36,Active
ACC03437,CUST03437,BR038,Savings,2023-07-01,76097.9,Active
ACC03438,CUST03438,BR030,Savings,2021-04-22,35442.7,Active
ACC03439,CUST03439,BR018,Savings,2022-11-12,57907.78,Active
ACC03441,CUST03441,BR048,Savings,2023-03-28,285427.65,Active
ACC03443,CUST03443,BR027,Savings,2023-05-12,180105.43,Active
ACC03444,CUST03444,BR033,Savings,2022-04-23,191514.37,Active
ACC03445,CUST03445,BR048,Savings,2021-07-15,21165.02,Active
ACC03446,CUST03446,BR030,Savings,2021-07-23,107369.6,Active
ACC03449,CUST03449,BR024,Savings,2022-07-09,144277.83,Active
ACC03451,CUST03451,BR002,Savings,2021-04-07,50249.23,Active
ACC03454,CUST03454,BR036,Savings,2023-02-14,50753.5,Active
ACC03463,CUST03463,BR042,Savings,2023-08-27,5773.14,Active
ACC03466,CUST03466,BR042,Savings,2023-02-20,94319.06,Active
ACC03472,CUST03472,BR033,Savings,2023-04-21,146186.88,Active
ACC03480,CUST03480,BR011,Savings,2023-08-14,134114.22,Active
ACC03486,CUST03486,BR007,Savings,2024-04-22,66011.19,Active
ACC03489,CUST03489,BR045,Savings,2021-05-29,31066.39,Active
ACC03490,CUST03490,BR024,Savings,2023-02-24,148847.62,Active
ACC03501,CUST03501,BR022,Savings,2021-11-13,85179.51,Active
ACC03503,CUST03503,BR013,Savings,2022-03-01,52192.5,Active
ACC03517,CUST03517,BR038,Savings,2022-02-21,35370.78,Active
ACC03519,CUST03519,BR029,Savings,2022-10-17,183600.58,Active
ACC03520,CUST03520,BR022,Savings,2022-12-09,71436.78,Active
ACC03528,CUST03528,BR036,Savings,2021-09-01,54186.01,Active
ACC03530,CUST03530,BR022,Savings,2021-10-02,180783.53,Active
ACC03531,CUST03531,BR003,Savings,2021-04-19,148910.93,Active
ACC03532,CUST03532,BR032,Savings,2022-08-19,52005.62,Active
ACC03533,CUST03533,BR013,Savings,2023-06-07,112136.44,Active
ACC03534,CUST03534,BR002,Savings,2021-08-14,53474.45,Active
ACC03538,CUST03538,BR002,Savings,2022-10-28,75082.24,Active
ACC03539,CUST03539,BR002,Savings,2021-12-18,22395.33,Active
ACC03540,CUST03540,BR038,Savings,2023-08-23,34608.93,Active
ACC03542,CUST03542,BR017,Savings,2022-04-29,53130.55,Active
ACC03544,CUST03544,BR023,Savings,2023-04-21,40208.77,Active
ACC03546,CUST03546,BR048,Savings,2022-03-17,33910.71,Active
ACC03548,CUST03548,BR012,Savings,2021-07-14,97581.09,Active
ACC03550,CUST03550,BR007,Savings,2023-07-07,55084.53,Active
ACC03554,CUST03554,BR002,Savings,2021-07-02,49302.87,Active
ACC03555,CUST03555,BR024,Savings,2023-01-13,28069.26,Active
ACC03561,CUST03561,BR018,Savings,2022-07-16,224938.76,Active
ACC03562,CUST03562,BR033,Savings,2023-06-16,119759.07,Active
ACC03565,CUST03565,BR023,Savings,2022-04-10,74352.11,Active
ACC03566,CUST03566,BR018,Savings,2023-05-28,53959.79,Active
ACC03569,CUST03569,BR048,Savings,2024-05-12,15794.69,Active
ACC03572,CUST03572,BR024,Savings,2022-02-22,48685.04,Active
ACC03577,CUST03577,BR002,Savings,2022-05-04,62768.17,Active
ACC03578,CUST03578,BR012,Savings,2022-01-23,31596.59,Active
ACC03579,CUST03579,BR040,Savings,2022-03-08,33810.76,Active
ACC03581,CUST03581,BR043,Savings,2022-09-04,65450.59,Active
ACC03585,CUST03585,BR028,Savings,2021-03-19,120246.77,Active
ACC03586,CUST03586,BR004,Savings,2022-05-01,288569.61,Active
ACC03588,CUST03588,BR038,Savings,2023-01-18,112607.94,Active
ACC03591,CUST03591,BR024,Savings,2021-08-13,25625.02,Active
ACC03593,CUST03593,BR027,Savings,2023-04-09,118686.77,Active
ACC03596,CUST03596,BR012,Savings,2023-09-22,18748.2,Active
ACC03597,CUST03597,BR007,Savings,2023-12-02,23371.31,Active
ACC03598,CUST03598,BR005,Savings,2024-01-31,61705.57,Active
ACC03599,CUST03599,BR003,Savings,2021-04-17,102179.72,Active
ACC03602,CUST03602,BR031,Savings,2023-10-30,41347.86,Active
ACC03607,CUST03607,BR005,Savings,2022-09-07,46249.44,Active
ACC03612,CUST03612,BR031,Savings,2022-12-06,16979.88,Active
ACC03618,CUST03618,BR020,Savings,2023-05-30,21121.01,Active
ACC03622,CUST03622,BR031,Savings,2024-05-01,91725.45,Active
ACC03629,CUST03629,BR036,Savings,2021-12-27,101704.9,Active
ACC03632,CUST03632,BR023,Savings,2022-10-05,209035.52,Active
ACC03633,CUST03633,BR038,Savings,2022-04-17,55912.43,Active
ACC03634,CUST03634,BR007,Savings,2021-03-18,45835.83,Active
ACC03636,CUST03636,BR040,Savings,2022-02-22,27002.43,Active
ACC03637,CUST03637,BR017,Savings,2022-09-30,40308.67,Active
ACC03638,CUST03638,BR002,Savings,2022-08-10,62825.25,Active
ACC03646,CUST03646,BR050,Savings,2023-09-16,46687.49,Active
ACC03658,CUST03658,BR050,Savings,2024-05-18,73717.98,Active
